age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_minutes,cluster
36,management,married,tertiary,0,1619,1,0,cellular,21,nov,2,0,1.7666666666666666,2
32,services,single,secondary,0,11287,1,0,cellular,21,nov,7,0,1.5333333333333334,1
30,admin,married,secondary,0,4457,1,0,cellular,21,nov,4,1,9.433333333333334,2
45,admin,single,secondary,0,946,1,0,cellular,21,nov,2,0,0.9333333333333333,1
57,admin,divorced,secondary,0,6157,0,1,cellular,21,nov,2,0,0.75,3
37,entrepreneur,single,tertiary,0,65,0,0,cellular,21,nov,10,0,0.3333333333333333,2
41,admin,single,secondary,0,748,0,0,telephone,21,nov,7,0,1.5666666666666667,3
44,management,married,tertiary,1,0,1,0,cellular,21,nov,2,0,2.05,2
39,management,single,tertiary,0,137,1,0,cellular,21,nov,9,0,6.8,2
35,technician,single,tertiary,0,817,1,0,cellular,21,nov,5,0,0.2,1
30,admin,single,secondary,0,105,1,0,cellular,21,nov,1,0,1.25,1
42,management,married,tertiary,0,36,0,0,cellular,21,nov,3,1,11.066666666666666,2
32,admin,married,tertiary,0,118,0,0,cellular,21,nov,4,0,6.383333333333334,2
32,management,single,secondary,0,86,1,0,cellular,21,nov,1,0,1.3,1
33,management,married,tertiary,0,418,1,0,cellular,21,nov,1,0,2.65,2
44,blue-collar,married,secondary,0,16178,1,0,cellular,21,nov,1,0,4.95,2
57,management,divorced,tertiary,0,0,0,1,cellular,21,nov,2,0,1.0166666666666666,2
53,blue-collar,married,secondary,0,3036,1,0,cellular,21,nov,2,0,1.7333333333333334,2
40,services,single,secondary,0,5129,1,1,cellular,21,nov,6,0,3.7,1
31,technician,married,secondary,0,1230,0,0,cellular,21,nov,4,0,0.11666666666666667,3
52,management,single,tertiary,0,5728,1,0,cellular,21,nov,3,0,1.3166666666666667,2
30,admin,single,secondary,0,294,1,1,cellular,21,nov,1,0,8.783333333333333,1
32,admin,single,tertiary,0,3816,1,0,cellular,21,nov,3,0,0.8833333333333333,1
57,unemployed,married,primary,0,3367,0,0,telephone,21,nov,1,0,2.1,3
40,management,married,tertiary,0,1584,1,0,telephone,21,nov,1,0,11.016666666666667,2
52,management,married,tertiary,0,1065,1,1,cellular,21,nov,2,0,3.7333333333333334,2
36,management,single,tertiary,0,7,0,0,unknown,21,nov,1,0,0.3333333333333333,2
49,services,married,secondary,0,66,1,1,cellular,21,nov,4,0,0.9833333333333333,2
36,management,single,tertiary,0,72,1,1,cellular,21,nov,7,0,0.16666666666666666,2
30,blue-collar,married,secondary,0,618,0,0,cellular,21,nov,6,0,1.3,2
34,unemployed,married,secondary,0,6438,1,0,cellular,21,nov,7,0,0.35,2
57,management,married,tertiary,0,3431,1,0,cellular,21,nov,2,0,0.9166666666666666,2
45,technician,married,secondary,0,2403,0,0,cellular,21,nov,1,0,3.45,2
41,management,married,primary,0,102,1,1,cellular,21,nov,1,0,3.1333333333333333,2
32,housemaid,single,tertiary,0,23663,1,0,cellular,21,nov,2,0,1.7166666666666666,2
57,technician,divorced,secondary,0,2352,1,0,cellular,21,nov,2,0,12.616666666666667,3
41,management,married,secondary,0,0,0,0,cellular,21,nov,1,0,10.4,2
57,retired,married,primary,0,5010,0,0,cellular,21,nov,4,0,9.5,2
40,management,married,secondary,0,4025,1,0,cellular,21,nov,2,0,2.316666666666667,2
47,management,married,tertiary,0,7708,1,0,cellular,21,nov,5,0,2.6166666666666667,2
49,management,married,tertiary,0,22520,0,0,cellular,21,nov,9,1,9.65,2
51,management,married,tertiary,0,4,1,0,cellular,21,nov,2,0,0.9666666666666667,2
42,blue-collar,married,secondary,0,0,1,0,cellular,21,nov,6,0,5.466666666666667,2
32,management,divorced,tertiary,0,874,0,0,cellular,21,nov,3,0,6.1,2
35,unemployed,married,primary,0,3285,0,0,cellular,21,nov,2,1,25.916666666666668,2
59,unemployed,single,primary,0,7724,0,0,cellular,21,nov,3,1,6.216666666666667,2
37,blue-collar,married,primary,0,2120,1,0,cellular,21,nov,4,0,2.5,2
43,management,married,tertiary,0,1751,1,0,cellular,21,nov,4,0,2.433333333333333,2
57,housemaid,divorced,secondary,0,4969,0,0,cellular,21,nov,2,0,10.916666666666666,3
43,technician,married,primary,0,201,0,0,cellular,21,nov,2,0,1.15,2
41,blue-collar,married,secondary,0,1539,1,0,cellular,21,nov,6,0,2.316666666666667,2
31,admin,single,secondary,0,144,1,0,cellular,21,nov,2,0,0.85,1
59,blue-collar,married,secondary,0,10054,0,0,cellular,21,nov,3,0,2.9166666666666665,2
52,blue-collar,married,primary,0,28,1,0,telephone,21,nov,3,0,1.4166666666666667,3
46,admin,divorced,secondary,0,3163,0,0,cellular,21,nov,3,0,2.1333333333333333,3
55,retired,divorced,secondary,0,1580,0,1,cellular,21,nov,5,0,1.3666666666666667,3
49,services,married,primary,0,4713,1,0,telephone,21,nov,1,0,0.55,3
44,management,married,tertiary,0,-692,0,1,cellular,21,nov,2,0,0.8666666666666667,2
51,unemployed,married,secondary,0,74,0,1,cellular,21,nov,3,0,4.816666666666666,2
40,services,married,secondary,0,0,1,0,cellular,21,nov,1,0,0.7166666666666667,2
37,management,married,tertiary,0,2951,0,0,cellular,21,nov,3,0,1.6833333333333333,2
30,management,single,tertiary,0,9634,0,0,cellular,21,nov,4,0,6.7,2
53,management,married,primary,0,13901,1,0,cellular,21,nov,1,0,0.9833333333333333,2
32,self-employed,married,tertiary,0,14522,0,0,cellular,21,nov,7,0,3.683333333333333,2
45,blue-collar,married,secondary,0,3169,0,0,cellular,21,nov,1,0,0.65,2
35,entrepreneur,married,primary,0,29397,1,0,cellular,21,nov,1,0,2.7666666666666666,2
40,technician,married,secondary,0,40,1,0,cellular,21,nov,1,0,1.2166666666666666,2
36,self-employed,married,secondary,0,1006,1,0,cellular,21,nov,2,0,1.4833333333333334,2
53,management,married,secondary,0,2693,0,0,cellular,21,nov,1,0,2.3333333333333335,2
31,self-employed,single,tertiary,0,17924,1,0,cellular,21,nov,3,0,10.133333333333333,2
31,services,married,secondary,1,29,0,0,cellular,21,nov,3,0,4.0,3
36,technician,divorced,secondary,0,407,0,0,cellular,21,nov,1,0,1.6333333333333333,3
45,services,divorced,secondary,0,0,1,1,cellular,21,nov,1,0,2.8833333333333333,3
42,admin,divorced,secondary,0,-67,0,0,cellular,21,nov,2,0,2.283333333333333,3
32,admin,single,secondary,0,540,1,0,cellular,21,nov,2,0,6.316666666666666,1
34,admin,single,secondary,0,892,1,0,cellular,21,nov,2,0,2.95,1
47,technician,married,secondary,0,912,0,0,cellular,21,nov,2,0,17.266666666666666,2
58,management,divorced,tertiary,0,50,1,0,cellular,21,nov,4,0,11.25,2
38,management,married,secondary,0,16236,1,0,cellular,21,nov,3,0,2.316666666666667,2
31,management,single,tertiary,0,3283,0,0,cellular,21,nov,1,0,6.283333333333333,2
31,management,single,tertiary,0,307,0,0,cellular,21,nov,2,0,1.4333333333333333,2
53,self-employed,single,secondary,0,186,0,0,cellular,21,nov,2,0,1.5333333333333334,3
57,housemaid,divorced,primary,0,492,0,0,telephone,21,nov,2,0,3.0166666666666666,3
37,services,single,secondary,0,105,0,1,cellular,21,nov,2,0,3.283333333333333,1
31,services,married,secondary,0,490,1,0,cellular,21,nov,5,0,6.566666666666666,2
56,entrepreneur,divorced,tertiary,0,386,0,0,cellular,21,nov,4,0,1.0833333333333333,2
51,blue-collar,married,secondary,0,0,1,0,cellular,21,nov,6,0,0.13333333333333333,2
32,admin,married,secondary,0,752,1,0,cellular,21,nov,4,0,1.3666666666666667,2
36,self-employed,divorced,tertiary,0,6385,1,0,cellular,21,nov,2,0,1.1666666666666667,2
41,blue-collar,married,secondary,0,1394,1,0,cellular,21,nov,1,0,8.65,2
44,blue-collar,married,secondary,0,376,1,0,cellular,21,nov,4,0,1.0166666666666666,2
39,technician,divorced,secondary,0,566,0,0,cellular,21,nov,7,0,0.7666666666666667,3
40,admin,single,secondary,0,1200,1,0,cellular,21,nov,2,0,2.716666666666667,1
39,self-employed,married,secondary,0,254,0,0,cellular,21,nov,3,0,4.866666666666666,2
43,management,married,tertiary,0,2640,0,0,cellular,21,nov,4,1,5.233333333333333,2
46,technician,married,secondary,0,410,0,1,cellular,21,nov,5,0,2.7,3
34,management,single,tertiary,0,2343,0,0,telephone,21,nov,9,0,0.65,1
45,management,single,tertiary,0,207,0,0,cellular,21,nov,3,0,3.8333333333333335,2
34,management,married,tertiary,0,5195,0,0,cellular,21,nov,3,0,0.4166666666666667,2
41,student,single,secondary,0,1934,1,0,cellular,21,nov,2,0,2.7,1
38,admin,married,secondary,0,1973,0,0,cellular,21,nov,2,0,2.5833333333333335,2
52,blue-collar,married,primary,0,4793,1,0,telephone,21,nov,3,0,1.0166666666666666,3
44,blue-collar,married,primary,0,0,1,1,cellular,21,nov,2,0,0.5333333333333333,2
53,self-employed,single,secondary,0,731,0,0,cellular,21,nov,2,0,4.183333333333334,3
45,technician,single,tertiary,0,302,1,0,cellular,21,nov,2,0,0.36666666666666664,1
30,self-employed,married,tertiary,0,1050,0,0,cellular,21,nov,2,0,0.9666666666666667,2
46,technician,married,secondary,0,2045,1,0,cellular,21,nov,2,0,4.683333333333334,2
34,entrepreneur,single,secondary,0,318,1,0,cellular,21,nov,2,0,0.6,1
34,entrepreneur,single,tertiary,0,2856,1,0,cellular,21,nov,2,0,2.75,1
41,technician,married,secondary,0,2125,1,1,cellular,21,nov,3,0,4.75,2
30,technician,single,secondary,0,2734,0,0,cellular,21,nov,3,1,7.65,1
50,retired,married,secondary,0,1047,0,0,cellular,21,nov,5,0,1.6333333333333333,0
36,blue-collar,married,secondary,0,3463,1,0,telephone,21,nov,4,0,0.48333333333333334,3
46,technician,married,secondary,0,1167,1,0,cellular,21,nov,2,1,25.666666666666668,2
32,entrepreneur,single,tertiary,0,7641,1,1,cellular,21,nov,10,0,0.65,2
31,entrepreneur,single,secondary,0,0,1,0,telephone,21,nov,2,0,9.066666666666666,1
38,management,married,tertiary,0,3436,0,0,cellular,21,nov,4,1,11.05,2
42,unemployed,married,secondary,0,8131,1,0,cellular,21,nov,4,0,2.8833333333333333,2
34,entrepreneur,single,tertiary,0,714,1,0,cellular,21,nov,3,0,2.033333333333333,1
30,blue-collar,single,primary,0,5641,0,0,cellular,21,nov,3,0,11.583333333333334,2
33,technician,married,tertiary,0,44,1,0,cellular,21,nov,2,0,1.4666666666666666,2
36,self-employed,married,tertiary,0,634,1,0,cellular,21,nov,2,0,6.15,2
32,technician,single,tertiary,0,392,1,0,cellular,21,nov,2,0,2.466666666666667,1
55,blue-collar,married,primary,0,1937,1,0,telephone,21,nov,3,0,1.0666666666666667,3
54,blue-collar,divorced,primary,0,0,1,0,cellular,21,nov,2,0,3.65,2
39,management,married,tertiary,0,15,1,1,cellular,21,nov,2,0,1.5,2
32,management,single,secondary,0,1615,1,0,cellular,21,nov,3,0,2.7333333333333334,1
30,services,married,secondary,0,973,1,0,cellular,21,nov,2,0,2.6,2
56,blue-collar,divorced,secondary,0,9898,1,0,cellular,21,nov,3,0,2.45,2
30,services,married,secondary,0,0,1,0,cellular,21,nov,4,1,11.35,2
49,admin,divorced,secondary,0,1320,0,0,cellular,21,nov,2,0,2.15,3
46,self-employed,divorced,tertiary,0,8017,1,1,cellular,21,nov,2,0,2.816666666666667,2
52,admin,married,secondary,0,4493,0,0,cellular,21,nov,3,0,4.466666666666667,3
43,admin,divorced,secondary,0,738,1,0,cellular,21,nov,4,0,9.75,3
45,blue-collar,married,secondary,0,2644,1,0,cellular,21,nov,2,0,0.6,2
49,entrepreneur,married,tertiary,0,763,0,0,cellular,21,nov,4,0,2.15,2
41,blue-collar,married,primary,0,686,1,0,cellular,21,nov,3,0,14.8,2
37,management,single,tertiary,0,6158,1,0,cellular,21,nov,9,0,0.23333333333333334,2
35,admin,divorced,secondary,0,3636,0,1,cellular,21,nov,2,1,13.466666666666667,3
41,admin,single,secondary,1,0,0,1,cellular,21,nov,6,0,5.083333333333333,3
55,management,single,tertiary,0,4847,1,0,cellular,21,nov,4,0,0.3,2
55,management,married,secondary,0,1928,0,0,cellular,21,nov,4,0,1.45,2
31,management,married,tertiary,0,477,1,0,cellular,21,nov,5,0,1.2833333333333334,2
34,services,married,secondary,0,1637,1,0,cellular,21,nov,4,0,1.7833333333333334,2
33,technician,single,secondary,0,2466,1,0,cellular,21,nov,2,0,2.2,1
49,management,married,tertiary,0,5711,1,0,cellular,21,nov,3,0,6.366666666666666,2
37,technician,single,secondary,0,363,1,0,cellular,21,nov,4,0,0.65,1
50,unemployed,married,secondary,0,36221,0,0,cellular,21,nov,2,0,0.21666666666666667,2
43,technician,married,secondary,0,3288,1,0,cellular,21,nov,3,1,12.916666666666666,2
55,housemaid,divorced,tertiary,0,1241,0,0,cellular,21,nov,7,0,0.8,3
58,management,married,tertiary,0,1602,0,0,cellular,21,nov,10,0,17.2,2
34,management,single,tertiary,0,2633,1,0,cellular,21,nov,6,1,11.75,1
33,blue-collar,single,secondary,0,-367,1,1,cellular,21,nov,3,0,3.75,1
36,management,married,tertiary,0,396,0,0,cellular,21,nov,2,0,1.0666666666666667,2
37,technician,married,secondary,0,807,1,0,cellular,21,nov,4,0,10.566666666666666,2
52,blue-collar,married,secondary,0,580,0,0,cellular,21,nov,2,1,16.083333333333332,2
41,self-employed,divorced,tertiary,0,4418,1,0,cellular,21,nov,3,0,14.25,2
33,technician,divorced,secondary,0,558,1,0,cellular,21,nov,2,0,4.3,3
35,self-employed,married,secondary,0,524,1,0,cellular,21,nov,4,0,8.066666666666666,2
39,blue-collar,married,primary,0,477,1,1,cellular,21,nov,2,0,3.816666666666667,2
33,management,single,tertiary,0,0,1,1,cellular,21,nov,2,0,5.5,1
43,technician,married,tertiary,0,6673,1,0,cellular,21,nov,4,0,0.6833333333333333,2
30,blue-collar,single,secondary,0,2380,0,0,cellular,21,nov,3,0,1.5833333333333333,1
46,management,married,secondary,0,149,0,0,cellular,21,nov,2,1,20.366666666666667,2
31,management,single,tertiary,0,2085,1,0,cellular,21,nov,2,0,10.65,1
50,blue-collar,married,tertiary,0,5423,1,0,cellular,21,nov,3,0,1.25,2
49,management,married,tertiary,0,2147,0,0,cellular,21,nov,2,0,2.05,2
38,technician,married,secondary,0,2767,1,0,cellular,21,nov,2,0,11.85,2
39,blue-collar,married,primary,0,119,1,0,cellular,21,nov,2,0,4.516666666666667,2
51,management,single,tertiary,0,6503,0,0,telephone,21,nov,5,0,2.966666666666667,2
46,services,divorced,secondary,0,4329,0,0,cellular,21,nov,2,1,8.9,3
30,blue-collar,married,primary,0,2929,1,0,cellular,21,nov,2,0,7.2,2
48,technician,married,secondary,0,1000,0,0,cellular,21,nov,2,0,1.7333333333333334,3
54,management,married,tertiary,0,1114,1,0,cellular,21,nov,2,0,19.916666666666668,2
53,technician,married,secondary,0,1738,0,1,cellular,21,nov,2,0,2.8,3
47,self-employed,married,tertiary,0,3072,0,0,cellular,21,nov,3,0,3.816666666666667,2
42,management,divorced,secondary,0,764,0,1,cellular,21,nov,3,0,2.1166666666666667,3
33,blue-collar,divorced,secondary,0,744,1,0,cellular,21,nov,3,0,0.9833333333333333,1
49,management,married,tertiary,0,934,0,1,cellular,21,nov,4,0,2.6333333333333333,2
33,admin,single,tertiary,0,12704,1,0,cellular,21,nov,2,0,4.1,1
33,entrepreneur,married,tertiary,0,83,1,0,cellular,21,nov,2,0,1.1666666666666667,2
34,management,married,tertiary,0,731,1,0,cellular,21,nov,4,0,6.3,2
34,technician,divorced,secondary,0,44,1,1,cellular,21,nov,2,0,4.066666666666666,3
35,entrepreneur,single,primary,0,5,0,0,cellular,21,nov,3,0,2.3333333333333335,2
31,technician,single,tertiary,0,967,0,0,cellular,21,nov,3,0,3.5,1
33,admin,single,secondary,0,1834,1,0,cellular,21,nov,2,0,0.18333333333333332,1
31,services,married,secondary,1,-158,1,0,cellular,21,nov,2,0,3.566666666666667,2
30,technician,married,secondary,0,817,1,0,cellular,21,nov,3,0,3.466666666666667,2
40,admin,single,secondary,0,877,1,0,cellular,21,nov,3,0,0.2,1
45,services,married,secondary,0,133,0,0,cellular,21,nov,3,0,5.966666666666667,3
38,housemaid,divorced,tertiary,0,4312,0,0,cellular,21,nov,4,0,6.783333333333333,2
45,retired,single,secondary,1,86,0,0,cellular,21,nov,5,0,1.0666666666666667,3
45,blue-collar,married,secondary,0,2246,1,1,cellular,21,nov,2,0,3.283333333333333,2
35,management,divorced,tertiary,0,538,1,0,cellular,21,nov,2,0,1.8166666666666667,2
39,entrepreneur,married,secondary,0,1171,0,1,cellular,21,nov,2,0,3.4166666666666665,2
44,housemaid,married,primary,0,2388,0,0,cellular,21,nov,2,0,9.5,3
47,blue-collar,married,secondary,0,473,1,0,cellular,21,nov,2,0,2.1166666666666667,2
37,management,single,tertiary,0,22125,0,1,cellular,21,nov,2,1,5.516666666666667,2
48,technician,married,secondary,0,761,0,0,cellular,21,nov,2,0,5.116666666666666,3
37,blue-collar,married,secondary,0,1407,1,0,cellular,21,nov,7,0,0.23333333333333334,2
50,management,married,tertiary,0,4374,1,0,cellular,21,nov,2,0,2.716666666666667,2
46,technician,married,secondary,0,15120,0,0,cellular,21,nov,3,0,0.45,2
52,entrepreneur,married,tertiary,0,2309,0,1,cellular,21,nov,2,0,0.21666666666666667,2
42,blue-collar,married,primary,0,-571,1,1,telephone,21,nov,2,0,2.2666666666666666,3
43,management,married,tertiary,0,15423,1,1,cellular,21,nov,2,0,2.8333333333333335,2
45,management,married,secondary,0,1546,0,0,telephone,21,nov,2,0,2.85,2
36,management,single,secondary,0,1785,0,0,cellular,21,nov,2,0,2.2666666666666666,1
41,blue-collar,married,primary,0,1820,1,0,telephone,21,nov,3,0,0.4166666666666667,3
33,blue-collar,married,primary,0,1903,1,0,cellular,21,nov,2,0,5.616666666666666,2
35,management,married,tertiary,0,22569,1,0,cellular,21,nov,4,0,1.2,2
37,housemaid,divorced,primary,0,0,1,1,cellular,21,nov,7,0,2.6333333333333333,3
36,admin,single,secondary,0,0,1,0,cellular,21,nov,2,0,2.316666666666667,1
30,self-employed,married,tertiary,0,1036,1,1,cellular,21,nov,2,0,1.3666666666666667,2
33,management,single,tertiary,0,3821,0,0,cellular,21,nov,5,0,3.35,2
33,entrepreneur,married,secondary,0,3140,1,1,cellular,21,nov,5,0,0.11666666666666667,2
34,technician,single,tertiary,0,362,1,0,cellular,21,nov,2,0,0.25,1
37,blue-collar,married,primary,0,1322,1,0,cellular,21,nov,8,0,0.23333333333333334,2
45,blue-collar,married,secondary,0,392,1,0,cellular,21,nov,2,0,6.516666666666667,2
32,services,single,secondary,0,344,0,1,cellular,21,nov,7,0,0.35,1
47,admin,married,secondary,0,6695,0,0,telephone,21,nov,3,0,2.15,0
32,services,married,secondary,0,3181,1,0,cellular,21,nov,2,0,1.9666666666666666,2
32,self-employed,single,tertiary,0,368,0,0,cellular,21,nov,2,0,2.4833333333333334,1
35,technician,single,secondary,0,1183,1,0,cellular,21,nov,3,0,0.35,1
55,unemployed,married,tertiary,0,4809,1,0,cellular,21,nov,2,0,3.716666666666667,2
49,technician,married,secondary,0,5996,0,0,telephone,21,nov,2,0,5.75,3
33,management,divorced,tertiary,0,0,1,1,cellular,21,nov,7,0,3.5166666666666666,2
41,services,single,primary,0,5907,1,0,cellular,21,nov,5,0,0.1,2
52,services,married,primary,0,2618,1,0,cellular,21,nov,2,0,1.2166666666666666,2
42,self-employed,divorced,secondary,0,484,1,0,cellular,21,nov,3,0,5.35,2
41,management,married,tertiary,0,4063,1,0,cellular,21,nov,2,0,1.8333333333333333,2
47,technician,married,secondary,0,2283,1,0,cellular,21,nov,2,0,2.8333333333333335,2
58,entrepreneur,married,secondary,0,0,0,1,cellular,21,nov,2,0,0.9333333333333333,2
50,blue-collar,married,primary,0,0,0,0,cellular,21,nov,2,0,4.683333333333334,2
34,management,married,tertiary,0,714,1,0,cellular,21,nov,4,0,5.466666666666667,2
47,blue-collar,married,primary,0,3451,0,1,cellular,21,nov,2,0,2.0833333333333335,3
43,technician,married,secondary,0,282,0,1,cellular,21,nov,2,0,0.8,3
36,management,single,tertiary,0,339,0,0,cellular,21,nov,6,0,0.1,2
35,self-employed,single,secondary,0,1732,0,0,telephone,21,nov,3,0,24.016666666666666,3
48,management,married,tertiary,0,7825,0,0,telephone,21,nov,5,0,1.2833333333333334,2
37,admin,single,secondary,0,1097,1,0,cellular,21,nov,2,1,25.916666666666668,1
57,self-employed,single,primary,0,6056,1,0,cellular,21,nov,5,0,0.3,2
38,management,single,tertiary,0,6742,0,0,cellular,21,nov,2,0,0.13333333333333333,2
45,technician,married,secondary,0,1971,1,0,cellular,21,nov,3,0,3.033333333333333,2
41,entrepreneur,married,secondary,0,0,1,1,cellular,21,nov,5,0,0.2,2
47,housemaid,married,tertiary,0,333,0,0,telephone,21,nov,5,0,0.13333333333333333,2
37,management,single,tertiary,0,2173,0,0,cellular,21,nov,3,0,2.6333333333333333,2
51,self-employed,married,tertiary,0,2235,0,0,cellular,21,nov,3,0,0.13333333333333333,2
43,entrepreneur,married,primary,0,346,1,0,cellular,21,nov,5,0,0.15,2
59,management,married,tertiary,0,20798,1,0,cellular,21,nov,7,0,0.15,2
32,technician,single,tertiary,0,665,1,0,cellular,21,nov,5,0,0.36666666666666664,1
50,entrepreneur,married,tertiary,0,6825,0,0,cellular,21,nov,9,0,0.4,2
46,admin,married,secondary,0,3098,1,0,telephone,21,nov,9,0,3.2,3
42,management,married,tertiary,0,1275,1,1,cellular,21,nov,5,1,15.416666666666666,2
44,unemployed,married,secondary,0,0,0,0,cellular,21,nov,4,0,2.9166666666666665,2
37,blue-collar,single,secondary,0,3111,1,0,cellular,21,nov,3,0,0.15,1
32,admin,married,secondary,0,4764,0,0,telephone,21,nov,2,0,1.15,3
