age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_in_minutes
30,technician,married,tertiary,0,1454,0,0,telephone,30,jan,3,0,4.6
26,management,single,tertiary,0,800,1,0,cellular,30,jan,2,0,6.75
53,technician,married,tertiary,0,2336,0,0,telephone,30,jan,2,0,2.8833333333333333
56,blue-collar,married,secondary,0,2190,0,1,cellular,30,jan,2,0,1.5
56,unemployed,married,secondary,0,972,0,0,cellular,30,jan,2,0,0.8666666666666667
26,services,single,secondary,0,512,1,1,cellular,30,jan,5,0,3.433333333333333
59,unemployed,married,primary,0,0,0,0,cellular,30,jan,2,0,50.416666666666664
41,blue-collar,divorced,secondary,0,-333,1,0,cellular,30,jan,3,0,1.9666666666666666
31,self-employed,married,tertiary,0,227,1,1,cellular,30,jan,6,0,2.566666666666667
42,blue-collar,married,secondary,0,0,1,0,cellular,30,jan,2,0,1.3666666666666667
36,admin,divorced,tertiary,0,281,0,0,cellular,30,jan,2,0,1.0
51,unemployed,married,secondary,0,17418,1,0,telephone,30,jan,2,0,3.95
44,unemployed,married,unknown,0,1309,0,0,telephone,30,jan,2,0,4.366666666666666
47,unemployed,divorced,secondary,0,0,0,1,cellular,30,jan,2,0,2.1166666666666667
34,management,married,secondary,0,243,0,0,cellular,30,jan,4,0,6.95
31,admin,divorced,secondary,0,217,1,0,cellular,30,jan,2,1,29.6
27,management,single,tertiary,0,0,1,0,cellular,30,jan,4,0,5.383333333333334
44,management,single,tertiary,0,780,1,0,cellular,30,jan,2,0,8.516666666666667
27,technician,single,tertiary,0,501,0,1,telephone,30,jan,4,0,6.166666666666667
46,blue-collar,married,primary,0,665,0,0,cellular,30,jan,4,0,1.4833333333333334
31,management,single,tertiary,0,358,1,0,cellular,30,jan,3,0,1.1333333333333333
53,unemployed,married,secondary,0,2180,0,0,telephone,30,jan,3,0,1.4833333333333334
32,admin,single,secondary,0,1465,0,0,telephone,30,jan,5,0,1.9666666666666666
41,technician,divorced,secondary,0,692,1,0,cellular,30,jan,3,0,4.15
30,admin,married,secondary,0,373,1,0,cellular,30,jan,2,0,5.883333333333334
40,housemaid,married,secondary,0,541,1,0,cellular,30,jan,2,0,7.183333333333334
59,blue-collar,married,secondary,0,2605,0,0,cellular,30,jan,2,0,1.4166666666666667
46,technician,married,tertiary,0,43,1,0,telephone,30,jan,3,0,2.7
49,management,married,tertiary,0,-969,0,0,cellular,30,jan,2,0,1.0166666666666666
35,admin,single,secondary,0,1721,0,0,telephone,30,jan,3,0,1.7166666666666666
28,admin,married,secondary,0,12,1,0,cellular,30,jan,3,0,1.2166666666666666
33,management,single,tertiary,0,1859,1,0,cellular,30,jan,4,0,19.483333333333334
37,services,single,secondary,0,1534,0,0,cellular,30,jan,6,0,4.45
30,technician,single,secondary,0,316,1,1,cellular,30,jan,2,0,2.1666666666666665
49,management,married,tertiary,0,15,0,0,cellular,30,jan,3,0,2.7666666666666666
30,blue-collar,single,secondary,0,49,0,0,cellular,30,jan,2,1,13.466666666666667
28,management,single,tertiary,0,2080,0,0,telephone,30,jan,2,0,6.65
31,unemployed,single,primary,0,163,0,0,cellular,30,jan,2,1,11.783333333333333
26,services,single,secondary,0,110,0,0,cellular,30,jan,2,1,18.933333333333334
31,services,single,secondary,0,295,0,0,cellular,2,feb,5,0,1.3
66,housemaid,married,secondary,0,1929,0,0,cellular,2,feb,1,0,2.816666666666667
33,management,married,tertiary,0,1071,0,0,cellular,2,feb,2,0,1.4
57,retired,married,secondary,0,523,0,1,cellular,2,feb,6,0,0.8166666666666667
46,management,married,tertiary,0,699,0,0,cellular,2,feb,1,0,4.016666666666667
29,services,single,secondary,0,536,1,0,telephone,2,feb,5,0,0.5
43,admin,married,secondary,0,764,1,0,cellular,2,feb,1,0,1.9666666666666666
36,admin,single,secondary,0,115,0,0,cellular,2,feb,1,0,3.75
27,technician,single,secondary,0,90,0,0,cellular,2,feb,3,0,1.3666666666666667
36,blue-collar,married,secondary,0,937,1,0,telephone,2,feb,4,0,0.48333333333333334
32,management,married,tertiary,0,71,0,0,cellular,2,feb,1,0,1.25
29,admin,single,secondary,0,124,0,0,cellular,2,feb,1,0,1.5666666666666667
21,unemployed,single,secondary,0,1333,0,0,cellular,2,feb,1,0,2.0
48,admin,single,secondary,0,2091,0,0,cellular,2,feb,1,0,1.5666666666666667
44,self-employed,married,secondary,0,335,0,0,cellular,2,feb,1,0,1.75
43,management,married,tertiary,0,228,1,0,cellular,2,feb,1,0,1.4
57,management,married,tertiary,0,8141,0,0,cellular,2,feb,1,0,0.6166666666666667
40,technician,divorced,secondary,0,0,1,0,cellular,2,feb,1,0,1.1166666666666667
38,blue-collar,married,secondary,0,168,0,1,cellular,2,feb,1,0,2.5166666666666666
62,technician,married,secondary,0,973,0,0,cellular,2,feb,1,1,5.433333333333334
36,technician,single,secondary,0,265,1,1,cellular,2,feb,1,0,1.4666666666666666
53,services,married,secondary,0,660,0,0,cellular,2,feb,1,0,3.5
34,technician,single,secondary,0,258,0,0,cellular,2,feb,1,0,1.7166666666666666
39,entrepreneur,single,unknown,0,879,1,1,cellular,2,feb,1,0,1.65
44,blue-collar,married,secondary,0,294,1,0,cellular,2,feb,1,0,4.1
52,management,married,tertiary,0,72,0,0,cellular,2,feb,1,0,3.7
40,technician,single,tertiary,0,1646,1,0,cellular,2,feb,1,1,3.5833333333333335
34,unemployed,married,tertiary,0,181,1,0,cellular,2,feb,1,0,1.8333333333333333
57,housemaid,divorced,tertiary,0,3767,0,0,cellular,2,feb,6,0,0.31666666666666665
37,management,divorced,tertiary,0,88,0,0,cellular,2,feb,1,0,10.133333333333333
45,unemployed,married,secondary,0,2040,0,0,telephone,2,feb,1,1,13.383333333333333
31,management,single,tertiary,0,1130,1,0,cellular,2,feb,1,0,3.0166666666666666
45,technician,divorced,secondary,0,441,1,0,cellular,2,feb,1,0,8.916666666666666
46,technician,married,secondary,0,700,1,1,cellular,2,feb,1,0,4.983333333333333
46,technician,married,secondary,0,363,1,0,cellular,2,feb,1,0,5.766666666666667
42,blue-collar,married,secondary,0,1288,1,0,telephone,2,feb,1,0,0.3
55,technician,married,secondary,1,-308,0,0,cellular,2,feb,1,1,13.016666666666667
60,admin,divorced,secondary,0,4519,0,0,cellular,2,feb,1,0,2.533333333333333
47,technician,married,secondary,0,349,1,1,cellular,2,feb,1,0,1.8666666666666667
35,management,married,tertiary,0,495,0,0,cellular,2,feb,1,0,4.7
33,admin,single,secondary,0,79,0,0,cellular,2,feb,1,0,11.233333333333333
43,admin,married,secondary,0,877,1,0,cellular,2,feb,1,0,2.25
61,retired,married,secondary,0,0,0,0,cellular,2,feb,1,0,1.25
37,blue-collar,married,primary,0,89,1,0,cellular,2,feb,1,0,6.55
59,retired,divorced,tertiary,0,979,1,0,cellular,2,feb,1,0,4.683333333333334
40,management,married,tertiary,0,432,1,1,cellular,2,feb,1,0,1.6833333333333333
45,blue-collar,married,secondary,0,196,1,0,cellular,2,feb,1,0,1.5166666666666666
33,management,single,tertiary,0,361,1,0,cellular,2,feb,1,0,1.35
22,student,single,secondary,0,2162,0,0,telephone,2,feb,1,0,2.8
37,unemployed,married,primary,0,941,0,0,cellular,2,feb,1,0,4.666666666666667
34,management,married,tertiary,0,0,0,0,cellular,2,feb,1,0,5.45
32,admin,single,secondary,0,1,0,0,cellular,2,feb,1,0,1.25
38,technician,married,secondary,0,20,0,0,cellular,2,feb,1,0,2.45
22,student,single,secondary,0,148,0,0,cellular,2,feb,1,0,15.466666666666667
55,management,divorced,tertiary,0,446,0,0,cellular,2,feb,1,0,2.65
48,services,married,secondary,0,1555,0,0,cellular,2,feb,1,0,2.0166666666666666
50,admin,married,secondary,0,-185,0,0,cellular,2,feb,1,0,1.6166666666666667
48,blue-collar,single,secondary,0,-269,0,0,cellular,2,feb,1,0,2.783333333333333
46,services,divorced,secondary,0,-179,0,0,cellular,2,feb,1,0,2.5166666666666666
53,management,married,secondary,0,-264,0,1,cellular,2,feb,1,0,2.5
62,retired,married,secondary,0,1495,0,0,cellular,2,feb,1,1,4.416666666666667
40,management,married,tertiary,0,572,0,0,cellular,2,feb,3,0,2.216666666666667
47,technician,divorced,secondary,0,129,0,0,cellular,2,feb,2,0,1.8333333333333333
36,services,married,secondary,0,812,1,1,cellular,2,feb,2,0,2.3
29,technician,single,tertiary,0,2325,0,0,cellular,2,feb,1,1,2.0833333333333335
37,services,single,secondary,0,21,1,0,cellular,2,feb,1,0,1.6
39,admin,divorced,secondary,0,7,1,0,cellular,2,feb,1,0,9.166666666666666
26,management,single,tertiary,0,212,0,0,cellular,2,feb,1,0,1.0333333333333334
38,blue-collar,married,secondary,0,757,1,0,cellular,2,feb,1,0,2.216666666666667
38,management,married,tertiary,0,1198,1,0,cellular,2,feb,1,0,1.05
56,services,divorced,secondary,0,218,1,0,cellular,2,feb,2,0,1.8833333333333333
37,blue-collar,married,secondary,0,520,1,0,cellular,2,feb,1,0,0.9
47,management,single,tertiary,0,86,0,0,cellular,2,feb,1,1,18.1
31,technician,single,secondary,0,118,0,0,cellular,2,feb,1,0,0.8333333333333334
55,housemaid,married,secondary,0,5,0,0,cellular,2,feb,1,0,4.483333333333333
36,admin,married,secondary,0,-206,1,0,cellular,2,feb,1,0,2.033333333333333
50,unemployed,divorced,unknown,0,1088,0,0,cellular,2,feb,1,1,12.483333333333333
45,admin,married,secondary,0,1097,1,1,cellular,2,feb,1,0,2.9
39,blue-collar,married,unknown,0,0,0,0,cellular,2,feb,1,0,12.183333333333334
40,admin,married,secondary,0,5,0,0,cellular,2,feb,1,0,2.9
55,management,divorced,tertiary,0,347,1,0,cellular,2,feb,1,0,1.9166666666666667
42,admin,divorced,secondary,0,814,1,0,cellular,2,feb,5,0,5.433333333333334
52,technician,married,secondary,0,279,0,1,cellular,2,feb,1,0,1.2
36,blue-collar,single,primary,0,367,0,0,cellular,2,feb,1,0,3.6166666666666667
34,management,married,secondary,0,0,0,0,cellular,2,feb,1,0,4.5
28,admin,single,secondary,0,53,0,0,cellular,2,feb,1,0,1.1166666666666667
39,services,single,tertiary,0,1222,1,0,cellular,2,feb,1,0,4.183333333333334
59,retired,married,primary,0,866,0,1,cellular,2,feb,1,0,1.4666666666666666
41,services,divorced,secondary,0,0,1,0,cellular,2,feb,1,0,0.3333333333333333
44,unemployed,married,secondary,0,0,1,0,cellular,2,feb,1,1,11.65
44,technician,married,secondary,0,-1317,1,0,cellular,2,feb,1,0,6.183333333333334
40,services,married,secondary,0,0,1,1,cellular,2,feb,2,0,3.7666666666666666
56,unemployed,married,secondary,0,0,0,0,telephone,2,feb,1,1,8.2
53,self-employed,married,tertiary,0,451,1,0,cellular,2,feb,1,0,2.0833333333333335
32,management,married,tertiary,0,1852,0,0,cellular,2,feb,2,0,2.9166666666666665
26,technician,single,secondary,0,3244,0,0,cellular,2,feb,1,0,2.35
51,technician,married,secondary,0,1490,1,0,cellular,2,feb,1,0,2.95
43,technician,married,secondary,0,576,0,0,cellular,2,feb,1,0,3.816666666666667
50,services,married,secondary,0,545,0,0,cellular,2,feb,1,0,1.2
49,self-employed,married,secondary,0,289,1,0,cellular,2,feb,1,0,4.05
47,admin,divorced,secondary,0,207,1,0,cellular,2,feb,1,0,4.066666666666666
32,admin,divorced,secondary,0,714,0,0,cellular,2,feb,1,0,3.683333333333333
37,services,divorced,secondary,0,490,1,0,cellular,2,feb,1,0,1.2166666666666666
58,retired,married,unknown,0,662,1,0,cellular,2,feb,1,0,6.483333333333333
53,services,married,secondary,0,1563,1,0,cellular,2,feb,2,0,2.066666666666667
35,technician,married,secondary,0,1,0,0,cellular,2,feb,2,0,3.5833333333333335
55,management,divorced,tertiary,0,-207,0,0,cellular,2,feb,1,0,3.5166666666666666
49,blue-collar,single,secondary,0,-367,1,0,cellular,2,feb,1,0,1.6333333333333333
37,technician,single,secondary,0,194,1,0,cellular,2,feb,1,0,2.4
57,unemployed,married,primary,0,5126,1,0,cellular,2,feb,2,0,1.8833333333333333
60,technician,married,secondary,0,216,1,1,cellular,2,feb,1,0,3.566666666666667
37,admin,divorced,secondary,0,506,1,0,cellular,2,feb,2,0,7.433333333333334
51,technician,divorced,tertiary,0,3962,1,0,cellular,2,feb,1,0,4.45
36,admin,single,secondary,0,-207,0,0,cellular,2,feb,1,0,1.3833333333333333
39,technician,married,secondary,0,186,0,0,cellular,2,feb,1,0,2.85
42,blue-collar,married,primary,0,199,1,0,cellular,2,feb,1,0,4.533333333333333
36,admin,married,secondary,0,854,1,0,cellular,2,feb,1,0,2.1666666666666665
38,management,married,tertiary,0,106,0,0,cellular,2,feb,1,0,2.066666666666667
31,technician,single,secondary,1,25,0,0,cellular,2,feb,1,0,6.35
39,student,single,tertiary,0,2103,0,0,cellular,2,feb,1,1,9.8
56,management,married,tertiary,0,363,0,0,cellular,2,feb,1,0,0.8166666666666667
35,blue-collar,single,secondary,0,278,0,0,cellular,2,feb,1,0,1.0
47,admin,married,secondary,0,2152,0,0,cellular,2,feb,1,0,2.3
38,services,married,secondary,0,-301,0,1,cellular,2,feb,1,0,3.033333333333333
43,entrepreneur,married,primary,0,629,1,0,cellular,2,feb,3,0,1.1666666666666667
39,blue-collar,married,secondary,0,1044,1,0,cellular,2,feb,1,0,2.6333333333333333
40,blue-collar,married,secondary,0,123,1,0,cellular,2,feb,1,0,4.116666666666666
45,self-employed,married,tertiary,0,430,1,0,cellular,2,feb,1,0,3.683333333333333
48,blue-collar,married,secondary,0,578,1,0,cellular,2,feb,1,0,1.1666666666666667
42,entrepreneur,married,secondary,0,46,0,0,cellular,2,feb,1,0,16.883333333333333
54,technician,married,secondary,0,306,0,0,cellular,2,feb,1,0,1.7833333333333334
59,retired,single,secondary,0,2,0,0,telephone,2,feb,1,1,15.583333333333334
45,housemaid,divorced,primary,0,221,0,0,cellular,2,feb,1,0,1.55
58,blue-collar,divorced,secondary,0,1103,1,0,cellular,2,feb,1,0,3.7666666666666666
47,technician,married,secondary,0,332,1,0,cellular,2,feb,1,0,4.6
60,technician,married,secondary,0,358,0,0,cellular,2,feb,1,0,1.5833333333333333
30,management,married,secondary,0,503,1,0,cellular,2,feb,1,0,1.6
35,technician,divorced,secondary,0,2823,1,0,cellular,2,feb,1,0,3.816666666666667
40,unemployed,single,tertiary,0,97,1,1,cellular,2,feb,1,0,1.2166666666666666
48,blue-collar,married,unknown,0,439,1,0,cellular,2,feb,1,0,3.533333333333333
36,technician,divorced,secondary,0,-94,1,0,cellular,2,feb,1,0,3.0833333333333335
31,unemployed,divorced,tertiary,0,256,1,0,cellular,2,feb,1,0,4.4
54,services,married,secondary,0,514,1,0,cellular,2,feb,1,0,1.8166666666666667
49,blue-collar,married,primary,0,0,1,0,cellular,2,feb,1,0,3.5
46,admin,divorced,secondary,0,0,1,0,cellular,2,feb,1,0,2.4833333333333334
40,unemployed,divorced,secondary,0,507,1,0,cellular,2,feb,1,0,2.2333333333333334
30,management,single,tertiary,0,604,0,1,cellular,2,feb,1,0,7.916666666666667
39,technician,single,secondary,0,614,1,0,cellular,2,feb,1,0,2.7666666666666666
31,technician,single,secondary,0,44,0,0,cellular,2,feb,5,0,3.3333333333333335
34,blue-collar,single,secondary,0,186,0,0,cellular,2,feb,1,0,5.7
31,services,single,secondary,0,469,0,1,cellular,2,feb,1,0,1.85
28,student,single,secondary,0,330,0,0,telephone,2,feb,1,0,3.283333333333333
58,retired,married,secondary,0,195,0,0,cellular,2,feb,1,0,0.6833333333333333
32,services,married,secondary,0,289,1,0,cellular,2,feb,1,0,1.05
41,admin,married,tertiary,0,108,1,0,cellular,2,feb,1,0,3.5
47,entrepreneur,married,secondary,0,583,1,0,cellular,2,feb,1,0,8.25
58,admin,divorced,secondary,0,0,1,0,cellular,2,feb,1,0,4.066666666666666
31,management,married,tertiary,0,197,1,0,cellular,2,feb,1,0,1.75
37,self-employed,single,secondary,0,349,1,1,cellular,2,feb,1,0,2.75
43,management,divorced,secondary,0,51,0,0,cellular,2,feb,1,1,7.166666666666667
34,blue-collar,married,secondary,0,-271,1,1,cellular,2,feb,1,0,1.5
38,services,married,secondary,0,304,0,1,cellular,2,feb,1,0,3.966666666666667
38,technician,married,tertiary,0,447,1,0,cellular,2,feb,1,0,3.7333333333333334
37,blue-collar,married,primary,0,708,1,0,telephone,2,feb,1,0,0.85
40,retired,married,primary,0,407,1,0,cellular,2,feb,1,0,3.3333333333333335
28,management,single,tertiary,0,33,0,0,cellular,2,feb,7,0,4.516666666666667
56,technician,married,secondary,0,778,0,0,cellular,2,feb,2,0,5.25
36,unemployed,married,secondary,0,533,1,0,cellular,2,feb,1,0,10.316666666666666
60,management,married,tertiary,0,553,1,0,cellular,2,feb,1,0,5.716666666666667
36,management,married,tertiary,0,763,0,0,cellular,2,feb,1,0,0.8333333333333334
56,blue-collar,married,secondary,0,659,1,0,cellular,2,feb,1,0,2.466666666666667
37,services,single,secondary,0,174,1,0,cellular,2,feb,1,0,2.2333333333333334
36,technician,single,secondary,0,210,0,0,cellular,2,feb,1,0,1.0833333333333333
38,admin,married,secondary,0,-500,0,1,cellular,2,feb,1,0,1.1166666666666667
48,services,married,secondary,0,74,0,0,cellular,2,feb,1,0,3.35
53,management,married,secondary,0,478,1,0,cellular,2,feb,1,0,1.1
38,technician,married,secondary,0,10,0,0,cellular,2,feb,1,0,1.4333333333333333
27,services,married,primary,0,921,0,0,cellular,2,feb,1,0,2.35
27,technician,married,tertiary,0,10451,1,0,cellular,2,feb,1,0,0.75
46,entrepreneur,married,primary,0,0,0,0,cellular,2,feb,1,0,1.0666666666666667
45,services,married,secondary,0,-75,1,0,cellular,2,feb,1,0,2.2333333333333334
46,blue-collar,married,primary,0,1941,1,0,cellular,2,feb,1,0,1.5
48,blue-collar,married,secondary,0,244,1,1,cellular,2,feb,1,0,3.533333333333333
30,admin,single,secondary,0,585,0,1,cellular,2,feb,6,0,0.11666666666666667
40,blue-collar,married,secondary,0,746,1,1,cellular,2,feb,1,0,4.016666666666667
60,management,married,primary,0,92,0,0,telephone,2,feb,1,0,7.45
32,services,single,secondary,0,6857,0,0,cellular,2,feb,1,0,3.6
48,services,married,secondary,0,51,1,1,cellular,2,feb,1,0,1.5
58,admin,married,secondary,0,580,0,1,telephone,2,feb,3,0,2.683333333333333
45,technician,married,secondary,0,1818,0,0,cellular,2,feb,1,0,3.283333333333333
47,admin,single,secondary,0,15,0,0,cellular,2,feb,1,0,1.1833333333333333
53,management,married,primary,0,798,1,0,telephone,2,feb,1,0,0.75
43,services,married,unknown,0,790,0,0,cellular,2,feb,1,0,2.1
53,technician,married,secondary,0,7984,1,0,cellular,2,feb,1,0,2.5166666666666666
54,self-employed,married,secondary,0,534,1,0,cellular,2,feb,1,0,2.75
36,admin,married,secondary,0,96,0,0,cellular,2,feb,1,1,5.033333333333333
31,unemployed,single,secondary,0,284,1,0,cellular,2,feb,1,1,14.25
36,blue-collar,single,secondary,0,50,0,0,telephone,2,feb,1,0,0.6333333333333333
38,services,single,secondary,0,-196,1,0,cellular,2,feb,1,0,1.0
31,technician,divorced,secondary,0,304,0,0,cellular,2,feb,2,0,2.216666666666667
35,admin,single,tertiary,0,994,0,0,cellular,2,feb,2,0,1.25
34,management,married,tertiary,0,28,1,0,cellular,2,feb,1,0,8.4
35,blue-collar,married,primary,0,0,0,1,cellular,2,feb,2,0,2.566666666666667
46,management,married,tertiary,0,587,0,0,telephone,2,feb,1,0,3.1
27,student,single,secondary,0,1411,0,0,cellular,2,feb,1,0,1.5333333333333334
38,services,single,secondary,0,4317,1,0,cellular,2,feb,2,0,3.6
47,management,single,tertiary,0,585,1,0,cellular,2,feb,1,0,1.6666666666666667
43,blue-collar,married,primary,0,575,0,0,cellular,2,feb,1,0,3.95
28,technician,single,tertiary,0,-481,1,1,cellular,2,feb,1,0,1.6666666666666667
54,technician,married,secondary,0,719,1,0,cellular,2,feb,1,0,4.033333333333333
31,services,married,secondary,0,442,1,0,cellular,2,feb,1,0,1.15
42,management,single,tertiary,0,336,1,0,cellular,2,feb,6,0,2.3666666666666667
34,entrepreneur,married,tertiary,0,-508,1,0,cellular,2,feb,1,0,4.7
37,management,married,tertiary,0,767,0,1,cellular,2,feb,1,0,3.4
29,unemployed,single,secondary,0,875,0,0,cellular,2,feb,1,0,2.283333333333333
26,student,single,tertiary,0,376,0,0,telephone,2,feb,2,0,3.95
34,blue-collar,married,primary,0,1873,1,0,cellular,2,feb,1,0,3.2
29,technician,single,secondary,0,120,0,0,cellular,2,feb,3,0,1.8333333333333333
26,management,single,tertiary,0,761,0,0,cellular,2,feb,1,0,6.033333333333333
33,technician,single,secondary,0,1327,1,0,cellular,2,feb,7,0,0.3333333333333333
30,admin,single,tertiary,0,267,0,0,cellular,2,feb,1,0,2.066666666666667
42,self-employed,single,secondary,0,924,0,0,cellular,2,feb,1,0,2.1166666666666667
29,admin,single,secondary,0,196,0,0,telephone,2,feb,1,0,4.466666666666667
41,management,married,primary,0,243,1,0,cellular,2,feb,1,0,3.316666666666667
