,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,duration_in_minutes,kmeans_label,tsne_x,tsne_y,tsne_z,y,index
35192,33,admin,married,secondary,0,-370,1,0,cellular,7,may,1,4.35,0,-25.385595,-1.2128093,-2.9404078,1,35192
27050,47,unemployed,married,primary,0,324,0,0,cellular,21,nov,2,7.7,0,-2.9421482,6.124264,7.5459113,1,27050
17903,36,services,married,secondary,0,0,0,0,cellular,30,jul,2,14.05,0,-11.371587,3.4752867,-4.157978,1,17903
4136,47,blue-collar,married,secondary,0,863,1,0,unknown,19,may,2,15.716666,0,3.4823835,-11.2625885,-3.4352374,1,4136
31111,61,retired,married,primary,0,197,0,0,cellular,17,feb,1,1.8833333,0,-3.5644832,-6.167487,2.19072,1,31111
32000,29,services,divorced,secondary,0,84,1,0,cellular,13,apr,2,18.35,0,-12.296806,-8.962142,0.6951069,1,32000
15373,30,blue-collar,single,secondary,0,183,1,0,cellular,18,jul,1,10.166667,0,-2.529001,-8.43845,2.8319802,1,15373
31096,32,management,single,tertiary,0,312,0,0,cellular,17,feb,2,3.8666666,0,-2.7732396,4.865632,6.3866725,1,31096
31819,33,management,single,tertiary,0,318,1,0,cellular,8,apr,1,19.833334,0,-3.7185266,5.603949,6.5231104,1,31819
32144,57,services,married,primary,0,491,1,0,cellular,15,apr,3,20.283333,0,-2.139215,11.860923,-4.334662,1,32144
27088,31,management,married,secondary,0,8629,1,0,cellular,21,nov,1,15.95,1,20.15437,2.7903204,-3.1604905,1,27088
39779,46,technician,single,secondary,0,5862,0,0,cellular,1,jun,1,1.4,1,18.371609,3.6575868,4.055732,1,39779
31616,54,entrepreneur,divorced,unknown,0,4736,1,0,telephone,6,apr,6,7.9166665,1,16.721794,-1.2239077,8.648826,1,31616
24068,45,admin,married,secondary,0,5346,1,1,unknown,21,oct,1,3.1166666,1,17.660427,2.2885752,6.6485276,1,24068
6774,23,services,single,secondary,0,665,1,0,unknown,28,may,1,19.716667,0,-1.9206487,-0.51672626,-10.783526,1,6774
5932,38,admin,divorced,secondary,0,198,1,0,unknown,26,may,2,7.1833334,0,-2.8066065,-6.7469854,3.6299586,1,5932
34483,30,blue-collar,married,secondary,0,61,1,0,cellular,5,may,1,8.75,0,-13.062135,-6.190038,0.99281216,1,34483
33290,44,blue-collar,married,secondary,1,105,1,0,cellular,20,apr,1,9.766666,0,-10.033434,-10.252548,-0.49516636,1,33290
25328,32,self-employed,single,tertiary,0,386,1,0,cellular,18,nov,1,8.033334,0,-2.0692925,11.517361,4.1912084,1,25328
27541,35,admin,divorced,secondary,0,3636,0,1,cellular,21,nov,2,13.466666,1,15.426532,-8.640649,3.0448167,1,27541
33753,65,management,divorced,tertiary,0,90,1,0,cellular,22,apr,1,6.9333334,0,-10.383515,-8.648139,-1.4989419,1,33753
31183,73,retired,married,tertiary,0,1641,1,0,cellular,27,feb,2,0.81666666,0,8.907302,10.039838,4.8801446,1,31183
34372,43,technician,married,tertiary,0,2643,0,0,telephone,4,may,5,5.516667,0,11.9393635,-3.3337712,-10.443561,1,34372
37020,36,blue-collar,married,primary,0,319,1,0,cellular,13,may,2,12.9,0,-3.4078386,5.7907667,6.804534,1,37020
31492,19,student,single,unknown,0,779,0,0,cellular,1,apr,4,3.0666666,0,0.5858565,-7.618197,-6.62955,1,31492
15479,36,management,married,tertiary,0,625,1,0,cellular,18,jul,9,22.666666,0,-1.234211,2.98882,-10.554389,1,15479
18015,55,management,married,tertiary,0,-375,0,0,cellular,30,jul,2,13.566667,0,-25.523638,-1.2270446,-3.1166236,1,18015
15703,32,services,married,primary,0,228,1,0,cellular,21,jul,6,16.95,0,-1.6416436,-3.7376173,4.1793957,1,15703
39920,46,blue-collar,married,secondary,0,1568,1,0,cellular,2,jun,1,5.1666665,0,7.8425303,8.426525,7.0818086,1,39920
32728,40,services,single,secondary,0,224,1,0,cellular,17,apr,2,14.583333,0,-1.4505128,-4.0364747,3.7586517,1,32728
10299,58,admin,married,secondary,0,826,0,0,unknown,12,jun,1,14.75,0,2.3318658,-10.289816,-5.436345,1,10299
25418,51,entrepreneur,married,primary,0,538,0,0,cellular,18,nov,4,18.7,0,-1.2844976,8.926947,-7.5379686,1,25418
31839,30,services,single,secondary,0,1268,1,0,cellular,8,apr,4,1.75,0,4.7495117,-1.2575366,12.783791,1,31839
11284,44,housemaid,single,primary,0,1059,0,0,unknown,18,jun,1,34.883335,0,4.680689,-10.481737,8.325149,1,11284
28095,31,services,single,secondary,0,1709,0,1,telephone,28,jan,3,15.733334,0,8.891434,10.119914,2.1362262,1,28095
35593,45,blue-collar,divorced,secondary,0,-184,1,0,cellular,7,may,3,14.633333,0,-22.918804,2.901283,-2.3970761,1,35593
31472,38,blue-collar,single,tertiary,0,172,1,0,cellular,1,apr,1,19.6,0,-3.1112561,-8.896796,1.3743138,1,31472
39412,26,student,single,secondary,0,620,0,0,cellular,22,may,1,3.7166667,0,-0.59401995,3.4059072,-10.312268,1,39412
1795,60,technician,married,primary,0,65,1,0,unknown,9,may,2,17.133333,0,-11.281848,-6.4055014,-0.77950656,1,1795
34655,46,blue-collar,married,unknown,0,9328,1,0,cellular,5,may,3,12.083333,1,20.405241,2.3864813,-4.0578675,1,34655
13228,31,blue-collar,married,secondary,0,152,1,1,cellular,8,jul,1,13.85,0,-5.022291,-10.557686,1.6441329,1,13228
16367,33,services,divorced,secondary,0,44,0,1,cellular,23,jul,1,8.816667,0,-13.902774,-4.22583,-0.79037046,1,16367
12684,49,blue-collar,married,primary,0,-157,1,0,cellular,7,jul,3,8.183333,0,-22.392473,3.4948602,-2.382155,1,12684
30491,57,unemployed,married,secondary,0,3754,0,0,cellular,5,feb,2,17.716667,1,15.584078,-8.088228,4.4384837,1,30491
34165,32,technician,single,tertiary,0,1246,1,0,cellular,30,apr,1,8.483334,0,4.8855624,-2.5295887,12.790649,1,34165
29882,27,technician,single,tertiary,0,931,1,0,cellular,4,feb,1,17.966667,0,4.1598334,-11.705039,1.0565314,1,29882
26393,45,entrepreneur,married,tertiary,0,20138,1,0,cellular,20,nov,5,14.516666,2,22.289162,2.3683152,-8.298115,1,26393
23473,36,technician,married,secondary,0,2473,0,0,cellular,28,aug,4,16.083334,0,11.096221,0.061198376,-10.980106,1,23473
25934,33,admin,married,unknown,0,2780,0,0,cellular,19,nov,1,8.083333,0,12.6522045,-5.3839836,-9.138566,1,25934
3300,44,blue-collar,married,unknown,0,146,1,0,unknown,15,may,1,8.05,0,-5.3422427,-11.058341,0.31858253,1,3300
24425,49,services,married,secondary,0,202,1,0,cellular,17,nov,2,10.85,0,-3.045252,-6.0214915,2.6373384,1,24425
38556,36,admin,single,secondary,0,148,1,0,cellular,15,may,4,22.616667,0,-5.090407,-11.086766,0.6595955,1,38556
17362,40,self-employed,single,tertiary,0,1616,0,0,telephone,28,jul,7,16.816668,0,7.96464,9.623054,5.50382,1,17362
10508,38,blue-collar,married,secondary,0,1627,0,0,unknown,16,jun,9,22.05,0,8.135059,9.471174,5.0095553,1,10508
38280,55,technician,married,tertiary,0,-466,1,0,cellular,15,may,1,15.016666,0,-26.259802,-2.725619,-3.245881,1,38280
32114,33,management,single,tertiary,0,1271,1,0,cellular,15,apr,3,10.6,0,4.705759,-1.1305166,12.908826,1,32114
31661,44,blue-collar,single,secondary,0,712,1,1,cellular,6,apr,3,12.333333,0,-0.3034183,-3.8399844,-9.0134945,1,31661
24738,31,blue-collar,single,tertiary,0,761,0,0,telephone,18,nov,2,8.566667,0,0.47749436,-6.8784695,-7.6801496,1,24738
31790,60,admin,divorced,secondary,0,12039,0,0,telephone,8,apr,1,3.9333334,1,21.124256,1.3403054,-6.3837337,1,31790
34095,46,management,married,tertiary,0,699,0,0,cellular,30,apr,1,16.166666,0,-0.58261675,-3.1356807,-10.240746,1,34095
38289,28,management,single,secondary,0,703,1,0,cellular,15,may,1,8.083333,0,-1.2022585,-3.4711964,-9.36757,1,38289
33307,59,management,married,tertiary,0,0,1,1,cellular,20,apr,1,6.5333333,0,-11.749145,7.723946,-3.117575,1,33307
30131,39,admin,married,secondary,0,130,1,1,cellular,4,feb,2,21.5,0,-7.4635167,-10.540413,0.6797583,1,30131
9319,35,housemaid,single,secondary,0,1015,1,0,unknown,5,jun,2,6.766667,0,4.572213,-11.071308,5.974594,1,9319
31924,30,management,single,tertiary,0,2544,0,0,cellular,9,apr,2,2.5333333,0,11.40514,-1.3717842,-10.961223,1,31924
33110,36,management,married,tertiary,0,535,0,0,cellular,20,apr,2,2.5,0,-0.44351777,9.269758,-7.1024313,1,33110
33909,47,blue-collar,married,secondary,0,1730,1,0,cellular,30,apr,1,3.85,0,9.092874,10.264022,1.5757906,1,33909
39096,32,blue-collar,single,primary,0,12198,1,0,cellular,18,may,1,2.9666667,1,21.165329,1.3094989,-6.4834294,1,39096
28722,28,student,single,secondary,0,69,0,0,cellular,30,jan,2,8.866667,0,-13.552019,-7.6060123,-0.62487787,1,28722
30886,31,self-employed,single,tertiary,0,1815,0,0,telephone,9,feb,1,25.683332,0,9.570911,10.040307,-0.97569317,1,30886
6821,23,technician,single,tertiary,0,1129,1,0,unknown,28,may,1,13.433333,0,4.45688,-7.649977,10.43489,1,6821
19672,31,management,married,tertiary,0,676,0,0,cellular,7,aug,1,19.7,0,-1.5078251,-1.2126317,-9.473927,1,19672
9799,50,services,married,secondary,0,1595,0,0,unknown,9,jun,1,14.7,0,8.2039385,8.98706,6.2068424,1,9799
33922,48,blue-collar,married,secondary,0,292,0,0,cellular,30,apr,1,4.516667,0,-1.8211589,2.8147922,7.4196477,1,33922
7164,56,blue-collar,married,secondary,0,249,1,0,unknown,29,may,2,13.183333,0,-0.35697362,-1.2221406,5.627269,1,7164
35550,39,blue-collar,married,secondary,0,62,1,0,cellular,7,may,3,14.616667,0,-12.609107,-6.1739492,0.5115734,1,35550
24071,28,student,single,secondary,0,2351,0,0,telephone,22,oct,1,2.6166666,0,10.530139,2.681089,-10.3263445,1,24071
3190,41,blue-collar,married,secondary,0,1384,1,0,unknown,15,may,4,19.366667,0,6.134659,3.9702482,11.810318,1,3190
31157,26,admin,single,tertiary,0,313,0,1,cellular,26,feb,2,3.5,0,-1.9420497,5.033243,6.178328,1,31157
25925,32,technician,single,tertiary,0,550,0,0,cellular,19,nov,1,5.616667,0,-0.33330223,8.179875,-7.867684,1,25925
7590,38,technician,married,secondary,0,226,1,0,unknown,30,may,3,12.7,0,-1.2659444,-3.8685944,4.5950584,1,7590
15512,32,admin,divorced,secondary,0,-46,0,1,cellular,18,jul,4,22.883333,0,-18.87449,5.064008,-1.7225219,1,15512
9515,29,blue-collar,single,primary,0,213,1,0,unknown,6,jun,3,44.216667,0,-0.49693188,-5.713925,2.7853005,1,9515
29376,28,unemployed,married,primary,0,7459,1,0,cellular,2,feb,5,16.35,1,19.566511,3.5525057,-0.93825936,1,29376
28751,42,admin,divorced,secondary,0,936,0,0,cellular,30,jan,1,15.516666,0,4.6556087,-12.4764805,1.3453344,1,28751
38752,39,services,married,secondary,0,117,1,0,cellular,18,may,2,17.2,0,-8.920933,-11.343233,-0.004392573,1,38752
16291,25,blue-collar,single,secondary,0,-247,1,0,cellular,23,jul,1,10.55,0,-24.061954,1.5223252,-2.7587278,1,16291
6683,27,services,single,secondary,0,54,1,0,unknown,28,may,2,9.05,0,-14.123537,-5.3840756,-0.9313291,1,6683
22022,37,technician,married,tertiary,0,247,0,0,cellular,20,aug,6,10.416667,0,-1.691644,-1.7421509,4.8715963,1,22022
18437,55,housemaid,divorced,primary,0,77,0,0,cellular,31,jul,6,7.7166667,0,-11.540347,-7.883292,-1.494641,1,18437
28903,31,unemployed,single,primary,0,163,0,0,cellular,30,jan,2,11.783334,0,-3.2297587,-11.21334,1.5675977,1,28903
12728,33,services,single,secondary,0,170,0,0,cellular,7,jul,1,13.033334,0,-3.3987198,-9.368394,1.8888963,1,12728
18410,48,entrepreneur,married,tertiary,1,-392,0,0,cellular,31,jul,4,12.083333,0,-25.727493,-1.5351359,-3.1583366,1,18410
26508,43,technician,married,tertiary,0,4333,1,0,cellular,20,nov,3,24.833334,1,16.20832,-4.125107,8.27612,1,26508
31014,51,technician,married,tertiary,0,1347,1,1,cellular,10,feb,1,2.6666667,0,5.4516044,2.4780486,12.376937,1,31014
25195,39,entrepreneur,married,secondary,0,11887,0,0,cellular,18,nov,2,19.683332,1,21.090176,1.3731595,-6.2835674,1,25195
8760,38,blue-collar,married,primary,0,5839,1,0,unknown,4,jun,2,16.4,1,18.345266,3.627999,4.162297,1,8760
18811,49,services,married,secondary,0,388,0,0,telephone,31,jul,4,17.2,0,-3.37414,11.128126,3.4942822,1,18811
13913,25,blue-collar,single,secondary,0,1243,0,1,cellular,10,jul,7,22.35,0,4.4026504,-2.5793705,12.348817,1,13913
39508,32,services,single,secondary,0,152,1,0,cellular,25,may,2,2.6333334,0,-4.1303964,-11.739456,1.3286263,1,39508
15686,31,blue-collar,married,primary,0,-537,1,1,cellular,21,jul,7,17.316668,0,-26.675985,-3.5601332,-3.3701253,1,15686
14569,58,management,married,tertiary,0,3864,1,0,cellular,15,jul,4,13.583333,1,15.704668,-7.4322634,5.5174346,1,14569
3454,44,technician,married,tertiary,0,4580,1,0,unknown,15,may,2,15.183333,1,16.509937,-2.3254557,8.690568,1,3454
3557,46,blue-collar,married,secondary,0,668,1,0,unknown,15,may,2,21.05,0,-0.77096206,-0.42610848,-10.271414,1,3557
34193,40,technician,single,tertiary,0,1646,1,0,cellular,4,may,2,6.5333333,0,8.510181,9.597615,4.372629,1,34193
3324,49,unknown,married,primary,0,341,1,1,unknown,15,may,2,8.666667,0,-4.026925,8.35249,6.562674,1,3324
11351,41,blue-collar,married,primary,0,219,0,1,unknown,18,jun,3,26.233334,0,-0.9298535,-4.766407,3.5833898,1,11351
29934,41,self-employed,single,tertiary,0,-94,1,0,cellular,4,feb,1,19.4,0,-20.866207,4.7942996,-2.1777577,1,29934
39099,29,self-employed,single,tertiary,0,476,1,0,cellular,18,may,1,7.116667,0,-0.56068087,12.201583,-3.0819073,1,39099
4455,31,blue-collar,married,secondary,0,2,1,0,unknown,20,may,2,3.0333333,0,-11.005938,2.8104134,-1.7291397,1,4455
9144,56,housemaid,divorced,primary,1,1238,0,0,unknown,5,jun,1,25.966667,0,3.7712746,-2.7749214,13.019378,1,9144
36287,36,management,single,tertiary,0,1400,1,0,cellular,11,may,3,10.133333,0,6.410581,4.4381833,11.347797,1,36287
31028,30,unemployed,single,tertiary,0,302,0,0,cellular,11,feb,3,8.8,0,-3.5362048,3.8792892,6.2628775,1,31028
37478,38,blue-collar,divorced,primary,0,0,1,0,cellular,13,may,2,8.85,0,-12.416465,4.720598,-1.0249686,1,37478
39460,28,unemployed,married,tertiary,0,482,0,0,cellular,25,may,1,1.9833333,0,-0.231288,12.237018,-3.6684196,1,39460
37870,54,management,divorced,tertiary,0,-449,1,0,cellular,14,may,1,11.516666,0,-26.105848,-2.4885776,-3.2010927,1,37870
31432,19,student,single,primary,0,134,0,0,cellular,27,mar,2,4.516667,0,-6.989618,-12.845859,0.9445358,1,31432
38745,34,technician,married,tertiary,0,3743,1,0,cellular,18,may,4,12.033334,1,15.570548,-8.155306,4.3026466,1,38745
16905,33,admin,married,secondary,0,82,1,0,cellular,25,jul,1,12.25,0,-12.47126,-8.87166,-0.3909421,1,16905
20633,39,management,married,tertiary,0,271,1,0,cellular,12,aug,1,22.4,0,-2.6940615,0.55853486,5.934059,1,20633
39910,29,technician,single,secondary,0,1165,0,0,cellular,2,jun,1,4.0833335,0,4.2409897,-6.0668235,11.076134,1,39910
34058,40,admin,divorced,secondary,0,2129,0,0,cellular,30,apr,1,7.5333333,0,10.362066,6.940079,-7.371039,1,34058
16210,27,services,married,secondary,0,0,1,0,cellular,22,jul,13,26.8,0,-14.601524,2.9433115,-3.2186944,1,16210
33927,34,self-employed,married,primary,0,7468,1,1,cellular,30,apr,1,6.383333,1,19.571953,3.5462983,-0.959684,1,33927
32037,33,admin,single,secondary,0,572,1,0,cellular,14,apr,1,5.733333,0,-0.4227059,6.7953615,-8.567635,1,32037
5959,31,management,divorced,tertiary,0,1145,1,0,unknown,26,may,4,21.2,0,4.34812,-7.148991,10.973575,1,5959
18694,40,blue-collar,married,primary,0,57,1,0,cellular,31,jul,9,16.783333,0,-13.153694,-5.9108295,-1.4586444,1,18694
24709,45,entrepreneur,married,secondary,0,781,0,1,cellular,17,nov,2,10.866667,0,1.3126518,-7.771628,-7.1857085,1,24709
32305,30,management,single,tertiary,0,424,0,0,cellular,16,apr,4,4.9666667,0,-1.4102193,13.05244,1.1786138,1,32305
39823,52,admin,single,secondary,0,-528,1,1,cellular,1,jun,2,19.066668,0,-26.65751,-3.46762,-3.361069,1,39823
35965,35,student,married,tertiary,0,387,1,0,cellular,8,may,3,17.066668,0,-2.4004812,12.162696,4.626619,1,35965
37949,28,student,single,secondary,0,1377,1,0,cellular,14,may,2,11.466666,0,6.2273097,3.5712218,11.796215,1,37949
22758,58,blue-collar,married,primary,0,5188,1,0,cellular,25,aug,6,10.1,1,17.407927,1.5441737,7.3908815,1,22758
20245,35,management,married,tertiary,0,43,0,0,cellular,11,aug,4,15.283334,0,-13.413329,-3.9336076,0.17422739,1,20245
27109,41,services,single,secondary,0,92,0,0,cellular,21,nov,1,6.2,0,-11.307354,-9.597959,-0.54015183,1,27109
33510,32,technician,single,secondary,0,1995,1,0,cellular,20,apr,1,2.0166667,0,10.193021,8.654367,-4.990625,1,33510
34037,32,management,married,tertiary,0,4733,0,0,cellular,30,apr,1,8.866667,1,16.71695,-1.2472664,8.653129,1,34037
31271,31,management,divorced,tertiary,0,883,1,0,cellular,5,mar,2,1.8666667,0,3.62449,-11.356352,-1.7455565,1,31271
33691,37,blue-collar,divorced,secondary,0,0,1,0,cellular,21,apr,4,2.4333334,0,-10.754867,3.9020195,-2.1861832,1,33691
34127,26,technician,single,secondary,0,507,0,0,cellular,30,apr,1,6.3333335,0,0.021233764,11.179978,-5.350852,1,34127
35637,39,admin,single,secondary,0,2345,1,0,cellular,8,may,2,8.183333,0,10.643491,2.8325474,-10.292714,1,35637
33827,72,self-employed,married,tertiary,0,132,0,0,cellular,27,apr,1,7.4,0,-6.5335326,-10.90905,-1.4247512,1,33827
2720,43,technician,married,secondary,0,3285,1,0,unknown,13,may,2,28.683332,1,14.641342,-8.991989,-2.3416793,1,2720
14685,41,blue-collar,divorced,primary,0,664,0,1,cellular,15,jul,5,15.916667,0,-1.0571858,-0.23287173,-10.243035,1,14685
17260,49,services,divorced,secondary,0,0,0,0,cellular,28,jul,2,6.866667,0,-10.972807,5.663316,-4.1829476,1,17260
36452,37,blue-collar,single,secondary,0,133,1,0,cellular,11,may,2,23.133333,0,-7.25314,-10.682095,0.554832,1,36452
32051,65,retired,married,secondary,0,2,0,0,cellular,14,apr,1,7.5,0,-12.060621,8.50178,-2.6971204,1,32051
27105,57,management,married,tertiary,0,372,0,0,cellular,21,nov,3,9.216666,0,-4.116688,10.605229,4.7538896,1,27105
26028,42,management,married,tertiary,0,3713,0,0,cellular,19,nov,2,11.816667,1,15.528843,-8.329396,3.9461305,1,26028
25739,42,blue-collar,married,primary,0,807,1,0,cellular,19,nov,1,17.616667,0,2.0399318,-8.97199,-6.1808105,1,25739
39535,24,student,single,secondary,0,23878,0,0,cellular,26,may,1,2.2166667,2,22.42694,2.7484186,-8.3681345,1,39535
31310,24,admin,single,tertiary,0,-61,0,0,cellular,11,mar,4,1.5833334,0,-19.480453,4.9766507,-1.7488705,1,31310
30533,34,management,single,tertiary,0,1228,0,0,cellular,5,feb,8,4.383333,0,4.211941,-3.3254628,12.271944,1,30533
19094,51,admin,married,secondary,0,949,0,0,cellular,5,aug,1,18.2,0,3.9817252,-12.245519,2.206239,1,19094
7555,40,technician,single,secondary,0,5637,1,0,unknown,30,may,3,9.216666,1,18.09208,3.2419305,5.1506033,1,7555
13686,49,blue-collar,married,primary,0,3,0,1,cellular,9,jul,6,23.983334,0,-14.6222,6.8066416,-2.1392477,1,13686
39811,54,services,divorced,secondary,0,0,0,0,cellular,1,jun,1,2.9,0,-12.589063,8.276421,-1.1498606,1,39811
19300,40,technician,divorced,secondary,0,311,0,0,cellular,6,aug,2,12.3,0,-3.8568513,4.8849244,7.072578,1,19300
35861,56,blue-collar,divorced,primary,0,-9,1,1,cellular,8,may,1,12.133333,0,-13.481165,8.311204,-2.0465474,1,35861
30755,59,retired,divorced,tertiary,0,3444,0,0,cellular,6,feb,2,4.016667,1,15.066999,-9.109145,0.24795818,1,30755
39577,58,retired,married,secondary,0,2714,0,0,cellular,26,may,1,2.75,0,12.315402,-4.500961,-9.855433,1,39577
14456,31,technician,married,secondary,0,1173,1,0,cellular,14,jul,3,7.4,0,4.2728853,-5.8643093,11.451188,1,14456
13395,26,unemployed,single,secondary,0,111,0,0,cellular,9,jul,1,8.95,0,-9.8374195,-11.048728,1.2436848,1,13395
5499,33,blue-collar,married,secondary,0,1464,1,0,unknown,23,may,3,9.8,0,7.0648866,6.273389,9.894375,1,5499
12495,27,technician,single,secondary,0,158,0,0,unknown,1,jul,2,10.833333,0,-4.6547136,-9.96826,2.1535158,1,12495
15823,40,admin,single,secondary,0,664,0,0,cellular,21,jul,2,22.366667,0,-1.1312987,-0.257839,-10.59756,1,15823
8442,40,self-employed,married,secondary,1,-754,1,1,unknown,3,jun,3,15.683333,0,-26.602722,-5.1733246,-3.6662345,1,8442
13545,38,management,married,tertiary,1,327,1,1,cellular,9,jul,5,9.266666,0,-3.5174735,6.713655,7.098095,1,13545
37710,26,admin,single,secondary,1,-930,1,0,cellular,14,may,1,13.1,0,-26.165167,-5.574147,-3.735382,1,37710
31286,32,self-employed,married,secondary,0,409,0,0,cellular,9,mar,2,3.6166666,0,-1.7023895,13.032997,2.6040332,1,31286
38492,37,entrepreneur,single,secondary,0,-22,1,0,cellular,15,may,1,5.2833333,0,-17.539968,5.1560545,-1.6741184,1,38492
37415,27,blue-collar,single,primary,0,265,1,0,cellular,13,may,2,18.65,0,-2.6638422,0.03727514,5.2600393,1,37415
20859,35,management,divorced,tertiary,0,434,1,0,cellular,13,aug,2,21.9,0,-1.4503558,13.4153385,0.22857253,1,20859
29747,30,management,single,tertiary,0,1028,0,0,cellular,4,feb,2,21.566668,0,4.67812,-10.766528,6.5995903,1,29747
39816,23,services,single,secondary,0,31,0,0,cellular,1,jun,1,3.2,0,-13.999442,-2.2933223,0.9114231,1,39816
2096,32,management,single,tertiary,0,311,0,0,unknown,12,may,2,12.616667,0,-3.5106235,4.887043,6.394293,1,2096
31316,65,housemaid,married,primary,0,715,0,0,cellular,11,mar,1,5.383333,0,0.4841497,-3.929044,-9.245701,1,31316
33024,53,technician,married,secondary,0,5303,1,0,telephone,17,apr,3,5.3333335,1,17.586868,2.0797594,6.8818717,1,33024
1647,31,technician,single,tertiary,0,22,1,0,unknown,9,may,3,8.05,0,-13.757484,-1.4585501,0.2441911,1,1647
24154,48,management,married,tertiary,0,1,0,0,telephone,10,nov,1,4.133333,0,-12.080164,7.0557194,-1.414553,1,24154
12821,28,technician,single,secondary,0,909,0,1,cellular,7,jul,1,8.866667,0,4.0479584,-11.805858,-0.32027894,1,12821
